timestamp,symbol,open,high,low,close,volume
2026-01-15 10:11:10.000,BTCUSDT,42133.88,42135.54,42128.02,42134.88,1.5000
2026-01-15 10:11:11.000,BTCUSDT,42133.32,42137.58,42132.56,42134.02,3.8000
2026-01-15 10:11:12.000,BTCUSDT,42134.06,42139.62,42131.60,42133.16,6.1000
2026-01-15 10:11:13.000,BTCUSDT,42133.50,42135.16,42130.64,42132.30,8.4000
2026-01-15 10:11:14.000,BTCUSDT,42134.25,42137.21,42129.69,42131.45,0.7000
2026-01-15 10:11:15.000,BTCUSDT,42133.70,42139.26,42128.74,42135.70,3.0000
2026-01-15 10:11:16.000,BTCUSDT,42133.15,42134.86,42127.79,42134.85,5.3000
2026-01-15 10:11:17.000,BTCUSDT,42133.90,42136.86,42132.34,42134.00,7.6000
2026-01-15 10:11:18.000,BTCUSDT,42133.36,42138.92,42131.40,42133.16,9.9000
2026-01-15 10:11:19.000,BTCUSDT,42134.12,42140.98,42130.46,42132.32,2.2000
2026-01-15 10:11:20.000,BTCUSDT,42133.58,42136.54,42129.52,42131.48,4.5000
2026-01-15 10:11:21.000,BTCUSDT,42134.34,42138.60,42128.58,42135.74,6.8000
2026-01-15 10:11:22.000,BTCUSDT,42133.81,42140.67,42133.15,42134.91,9.1000
2026-01-15 10:11:23.000,BTCUSDT,42134.58,42136.24,42132.22,42134.08,1.4000
2026-01-15 10:11:24.000,BTCUSDT,42134.05,42138.31,42131.29,42133.25,3.7000
2026-01-15 10:11:25.000,BTCUSDT,42134.82,42140.38,42130.36,42132.42,6.0000
2026-01-15 10:11:26.000,BTCUSDT,42134.30,42136.71,42129.44,42136.70,8.3000
2026-01-15 10:11:27.000,BTCUSDT,42135.08,42138.04,42128.52,42135.88,0.6000
2026-01-15 10:11:28.000,BTCUSDT,42134.56,42140.12,42133.10,42135.06,2.9000
2026-01-15 10:11:29.000,BTCUSDT,42134.04,42135.70,42132.18,42134.24,5.2000
2026-01-15 10:11:30.000,BTCUSDT,42134.82,42137.78,42131.26,42133.42,7.5000
2026-01-15 10:11:31.000,BTCUSDT,42134.31,42139.87,42130.35,42132.61,9.8000
2026-01-15 10:11:32.000,BTCUSDT,42135.10,42141.96,42129.44,42136.90,2.1000
2026-01-15 10:11:33.000,BTCUSDT,42134.59,42137.55,42134.03,42136.09,4.4000
2026-01-15 10:11:34.000,BTCUSDT,42135.39,42139.65,42133.13,42135.29,6.7000
2026-01-15 10:11:35.000,BTCUSDT,42134.89,42141.75,42132.23,42134.49,9.0000
2026-01-15 10:11:36.000,BTCUSDT,42135.69,42137.35,42131.33,42133.69,1.3000
2026-01-15 10:11:37.000,BTCUSDT,42135.19,42139.45,42130.43,42132.89,3.6000
2026-01-15 10:11:38.000,BTCUSDT,42135.99,42141.55,42129.53,42137.19,5.9000
2026-01-15 10:11:39.000,BTCUSDT,42135.50,42137.16,42134.14,42136.40,8.2000
2026-01-15 10:11:40.000,BTCUSDT,42136.31,42139.27,42133.25,42135.61,0.5000
2026-01-15 10:11:41.000,BTCUSDT,42135.82,42141.38,42132.36,42134.82,2.8000
2026-01-15 10:11:42.000,BTCUSDT,42135.34,42137.00,42131.48,42134.04,5.1000
2026-01-15 10:11:43.000,BTCUSDT,42136.15,42139.11,42130.59,42138.35,7.4000
2026-01-15 10:11:44.000,BTCUSDT,42135.67,42141.23,42135.21,42137.57,9.7000
2026-01-15 10:11:45.000,BTCUSDT,42136.49,42143.35,42134.33,42136.79,2.0000
2026-01-15 10:11:46.000,BTCUSDT,42136.02,42138.98,42133.46,42136.02,4.3000
2026-01-15 10:11:47.000,BTCUSDT,42136.84,42141.10,42132.58,42135.24,6.6000
2026-01-15 10:11:48.000,BTCUSDT,42136.37,42143.23,42131.71,42134.47,8.9000
2026-01-15 10:11:49.000,BTCUSDT,42137.20,42138.86,42130.84,42138.80,1.2000
2026-01-15 10:11:50.000,BTCUSDT,42136.74,42141.00,42135.48,42138.04,3.5000
2026-01-15 10:11:51.000,BTCUSDT,42137.57,42143.13,42134.61,42137.27,5.8000
2026-01-15 10:11:52.000,BTCUSDT,42137.11,42138.77,42133.75,42136.51,8.1000
2026-01-15 10:11:53.000,BTCUSDT,42137.95,42140.91,42132.89,42135.75,10.4000
2026-01-15 10:11:54.000,BTCUSDT,42137.49,42143.05,42132.03,42134.99,2.7000
2026-01-15 10:11:55.000,BTCUSDT,42137.04,42139.35,42136.68,42139.34,5.0000
2026-01-15 10:11:56.000,BTCUSDT,42137.88,42140.84,42135.82,42138.58,7.3000
2026-01-15 10:11:57.000,BTCUSDT,42137.43,42142.99,42134.97,42137.83,9.6000
2026-01-15 10:11:58.000,BTCUSDT,42138.29,42145.15,42134.13,42137.09,1.9000
2026-01-15 10:11:59.000,BTCUSDT,42137.84,42140.80,42133.28,42136.34,4.2000
2026-01-15 10:12:00.000,BTCUSDT,42138.70,42142.96,42132.44,42140.70,6.5000
2026-01-15 10:12:01.000,BTCUSDT,42138.26,42145.12,42137.10,42139.96,8.8000
2026-01-15 10:12:02.000,BTCUSDT,42139.12,42140.78,42136.26,42139.22,1.1000
2026-01-15 10:12:03.000,BTCUSDT,42138.68,42142.94,42135.42,42138.48,3.4000
2026-01-15 10:12:04.000,BTCUSDT,42139.55,42145.11,42134.59,42137.75,5.7000
2026-01-15 10:12:05.000,BTCUSDT,42139.12,42140.78,42133.76,42137.02,8.0000
2026-01-15 10:12:06.000,BTCUSDT,42139.99,42142.95,42138.43,42141.39,10.3000
2026-01-15 10:12:07.000,BTCUSDT,42139.56,42145.12,42137.60,42140.66,2.6000
2026-01-15 10:12:08.000,BTCUSDT,42139.13,42140.79,42136.77,42139.93,4.9000
2026-01-15 10:12:09.000,BTCUSDT,42140.01,42142.97,42135.95,42139.21,7.2000
2026-01-15 10:12:10.000,BTCUSDT,42139.59,42145.15,42135.13,42138.49,9.5000
2026-01-15 10:12:11.000,BTCUSDT,42140.47,42147.33,42134.31,42137.77,1.8000
2026-01-15 10:12:12.000,BTCUSDT,42140.06,42143.02,42139.00,42142.16,4.1000
2026-01-15 10:12:13.000,BTCUSDT,42140.94,42145.20,42138.18,42141.44,6.4000
2026-01-15 10:12:14.000,BTCUSDT,42140.53,42147.39,42137.37,42140.73,8.7000
2026-01-15 10:12:15.000,BTCUSDT,42141.42,42143.08,42136.56,42140.02,1.0000
2026-01-15 10:12:16.000,BTCUSDT,42141.02,42145.28,42135.76,42139.32,3.3000
2026-01-15 10:12:17.000,BTCUSDT,42141.91,42147.47,42140.45,42143.71,5.6000
2026-01-15 10:12:18.000,BTCUSDT,42141.51,42143.17,42139.65,42143.01,7.9000
2026-01-15 10:12:19.000,BTCUSDT,42142.41,42145.37,42138.85,42142.31,10.2000
2026-01-15 10:12:20.000,BTCUSDT,42142.01,42147.57,42138.05,42141.61,2.5000
2026-01-15 10:12:21.000,BTCUSDT,42141.61,42143.27,42137.25,42140.91,4.8000
2026-01-15 10:12:22.000,BTCUSDT,42142.52,42145.48,42136.46,42140.22,7.1000
2026-01-15 10:12:23.000,BTCUSDT,42142.13,42147.69,42141.17,42144.63,9.4000
2026-01-15 10:12:24.000,BTCUSDT,42143.04,42149.90,42140.38,42143.94,1.7000
2026-01-15 10:12:25.000,BTCUSDT,42142.65,42145.61,42139.59,42143.25,4.0000
2026-01-15 10:12:26.000,BTCUSDT,42143.57,42147.83,42138.81,42142.57,6.3000
2026-01-15 10:12:27.000,BTCUSDT,42143.18,42150.04,42138.02,42141.88,8.6000
2026-01-15 10:12:28.000,BTCUSDT,42144.10,42145.76,42141.19,42141.20,0.9000
2026-01-15 10:12:29.000,BTCUSDT,42143.73,42147.99,42141.97,42145.63,3.2000
2026-01-15 10:12:30.000,BTCUSDT,42144.65,42150.21,42141.19,42144.95,5.5000
2026-01-15 10:12:31.000,BTCUSDT,42144.27,42145.93,42140.41,42144.27,7.8000
2026-01-15 10:12:32.000,BTCUSDT,42145.20,42148.16,42139.64,42143.60,10.1000
2026-01-15 10:12:33.000,BTCUSDT,42144.83,42150.39,42138.87,42142.93,2.4000
2026-01-15 10:12:34.000,BTCUSDT,42144.46,42147.37,42143.60,42147.36,4.7000
2026-01-15 10:12:35.000,BTCUSDT,42145.40,42148.36,42142.84,42146.70,7.0000
2026-01-15 10:12:36.000,BTCUSDT,42145.03,42150.59,42142.07,42146.03,9.3000
2026-01-15 10:12:37.000,BTCUSDT,42145.97,42152.83,42141.31,42145.37,1.6000
2026-01-15 10:12:38.000,BTCUSDT,42145.61,42148.57,42140.55,42144.71,3.9000
2026-01-15 10:12:39.000,BTCUSDT,42146.55,42150.81,42144.04,42144.05,6.2000
2026-01-15 10:12:40.000,BTCUSDT,42146.20,42153.06,42144.54,42148.50,8.5000
2026-01-15 10:12:41.000,BTCUSDT,42147.14,42148.80,42143.78,42147.84,0.8000
2026-01-15 10:12:42.000,BTCUSDT,42146.79,42151.05,42143.03,42147.19,3.1000
2026-01-15 10:12:43.000,BTCUSDT,42147.74,42153.30,42142.28,42146.54,5.4000
2026-01-15 10:12:44.000,BTCUSDT,42147.39,42149.05,42141.53,42145.89,7.7000
2026-01-15 10:12:45.000,BTCUSDT,42148.35,42151.31,42145.24,42145.25,10.0000
2026-01-15 10:12:46.000,BTCUSDT,42148.01,42153.57,42145.55,42149.71,2.3000
2026-01-15 10:12:47.000,BTCUSDT,42147.66,42149.32,42144.80,42149.06,4.6000
2026-01-15 10:12:48.000,BTCUSDT,42148.62,42151.58,42144.06,42148.42,6.9000
2026-01-15 10:12:49.000,BTCUSDT,42148.29,42153.85,42143.33,42147.79,9.2000
2026-01-15 10:12:50.000,BTCUSDT,42149.25,42156.11,42147.14,42147.15,1.5000
2026-01-15 10:12:51.000,BTCUSDT,42148.92,42151.88,42147.36,42151.62,3.8000
2026-01-15 10:12:52.000,BTCUSDT,42149.88,42154.14,42146.62,42150.98,6.1000
2026-01-15 10:12:53.000,BTCUSDT,42149.55,42156.41,42145.89,42150.35,8.4000
2026-01-15 10:12:54.000,BTCUSDT,42150.52,42152.18,42145.16,42149.72,0.7000
2026-01-15 10:12:55.000,BTCUSDT,42150.20,42154.46,42144.44,42149.10,3.0000
2026-01-15 10:12:56.000,BTCUSDT,42151.17,42156.73,42148.46,42148.47,5.3000
2026-01-15 10:12:57.000,BTCUSDT,42150.85,42152.96,42148.49,42152.95,7.6000
2026-01-15 10:12:58.000,BTCUSDT,42151.83,42154.79,42147.77,42152.33,9.9000
2026-01-15 10:12:59.000,BTCUSDT,42151.51,42157.07,42147.05,42151.71,2.2000
2026-01-15 10:13:00.000,BTCUSDT,42151.19,42152.85,42146.33,42151.09,4.5000
2026-01-15 10:13:01.000,BTCUSDT,42152.18,42155.14,42150.47,42150.48,6.8000
2026-01-15 10:13:02.000,BTCUSDT,42151.86,42157.42,42149.85,42149.86,9.1000
2026-01-15 10:13:03.000,BTCUSDT,42152.85,42159.71,42149.69,42154.35,1.4000
2026-01-15 10:13:04.000,BTCUSDT,42152.54,42155.50,42148.98,42153.74,3.7000
2026-01-15 10:13:05.000,BTCUSDT,42153.53,42157.79,42148.27,42153.13,6.0000
2026-01-15 10:13:06.000,BTCUSDT,42153.23,42160.09,42147.57,42152.53,8.3000
2026-01-15 10:13:07.000,BTCUSDT,42154.22,42155.88,42151.91,42151.92,0.6000
2026-01-15 10:13:08.000,BTCUSDT,42153.92,42158.18,42151.66,42156.42,2.9000
2026-01-15 10:13:09.000,BTCUSDT,42154.92,42160.48,42150.96,42155.82,5.2000
2026-01-15 10:13:10.000,BTCUSDT,42154.62,42156.28,42150.26,42155.22,7.5000
2026-01-15 10:13:11.000,BTCUSDT,42155.62,42158.58,42149.56,42154.62,9.8000
2026-01-15 10:13:12.000,BTCUSDT,42155.32,42160.88,42154.01,42154.02,2.1000
2026-01-15 10:13:13.000,BTCUSDT,42155.03,42156.69,42153.42,42153.43,4.4000
2026-01-15 10:13:14.000,BTCUSDT,42156.03,42158.99,42152.97,42157.93,6.7000
2026-01-15 10:13:15.000,BTCUSDT,42155.74,42161.30,42152.28,42157.34,9.0000
2026-01-15 10:13:16.000,BTCUSDT,42156.75,42163.61,42151.59,42156.75,1.3000
2026-01-15 10:13:17.000,BTCUSDT,42156.47,42159.43,42150.91,42156.17,3.6000
2026-01-15 10:13:18.000,BTCUSDT,42157.48,42161.74,42155.57,42155.58,5.9000
2026-01-15 10:13:19.000,BTCUSDT,42157.19,42164.05,42154.98,42154.99,8.2000
2026-01-15 10:13:20.000,BTCUSDT,42158.21,42159.87,42154.35,42159.51,0.5000
2026-01-15 10:13:21.000,BTCUSDT,42157.93,42162.19,42153.67,42158.93,2.8000
2026-01-15 10:13:22.000,BTCUSDT,42158.95,42164.51,42152.99,42158.35,5.1000
2026-01-15 10:13:23.000,BTCUSDT,42158.67,42160.33,42157.76,42157.77,7.4000
2026-01-15 10:13:24.000,BTCUSDT,42159.69,42162.65,42157.13,42157.19,9.7000
2026-01-15 10:13:25.000,BTCUSDT,42159.42,42164.98,42156.46,42161.72,2.0000
2026-01-15 10:13:26.000,BTCUSDT,42159.14,42161.15,42155.78,42161.14,4.3000
2026-01-15 10:13:27.000,BTCUSDT,42160.17,42163.13,42155.11,42160.57,6.6000
2026-01-15 10:13:28.000,BTCUSDT,42159.90,42165.46,42154.44,42160.00,8.9000
2026-01-15 10:13:29.000,BTCUSDT,42160.93,42167.79,42159.27,42159.43,1.2000
2026-01-15 10:13:30.000,BTCUSDT,42160.66,42163.62,42158.60,42158.86,3.5000
2026-01-15 10:13:31.000,BTCUSDT,42161.69,42165.95,42157.93,42163.39,5.8000
2026-01-15 10:13:32.000,BTCUSDT,42161.43,42168.29,42157.27,42162.83,8.1000
2026-01-15 10:13:33.000,BTCUSDT,42162.46,42164.12,42156.60,42162.26,10.4000
2026-01-15 10:13:34.000,BTCUSDT,42162.20,42166.46,42161.44,42161.70,2.7000
2026-01-15 10:13:35.000,BTCUSDT,42163.24,42168.80,42160.78,42161.14,5.0000
2026-01-15 10:13:36.000,BTCUSDT,42162.98,42164.64,42160.12,42160.58,7.3000
2026-01-15 10:13:37.000,BTCUSDT,42164.02,42166.98,42159.46,42165.12,9.6000
2026-01-15 10:13:38.000,BTCUSDT,42163.76,42169.32,42158.80,42164.56,1.9000
2026-01-15 10:13:39.000,BTCUSDT,42163.51,42165.17,42158.15,42164.01,4.2000
2026-01-15 10:13:40.000,BTCUSDT,42164.55,42167.51,42162.99,42163.45,6.5000
2026-01-15 10:13:41.000,BTCUSDT,42164.30,42169.86,42162.34,42162.90,8.8000
2026-01-15 10:13:42.000,BTCUSDT,42165.35,42172.21,42161.69,42167.45,1.1000
2026-01-15 10:13:43.000,BTCUSDT,42165.10,42168.06,42161.04,42166.90,3.4000
2026-01-15 10:13:44.000,BTCUSDT,42166.15,42170.41,42160.39,42166.35,5.7000
2026-01-15 10:13:45.000,BTCUSDT,42165.90,42172.76,42165.24,42165.80,8.0000
2026-01-15 10:13:46.000,BTCUSDT,42166.95,42168.61,42164.59,42165.25,10.3000
2026-01-15 10:13:47.000,BTCUSDT,42166.71,42170.97,42163.95,42164.71,2.6000
2026-01-15 10:13:48.000,BTCUSDT,42167.76,42173.32,42163.30,42169.26,4.9000
2026-01-15 10:13:49.000,BTCUSDT,42167.52,42169.18,42162.66,42168.72,7.2000
2026-01-15 10:13:50.000,BTCUSDT,42168.58,42171.54,42162.02,42168.18,9.5000
2026-01-15 10:13:51.000,BTCUSDT,42168.34,42173.90,42166.88,42167.64,1.8000
2026-01-15 10:13:52.000,BTCUSDT,42168.10,42169.76,42166.24,42167.10,4.1000
2026-01-15 10:13:53.000,BTCUSDT,42169.16,42172.12,42165.60,42166.56,6.4000
2026-01-15 10:13:54.000,BTCUSDT,42168.92,42174.48,42164.96,42171.12,8.7000
2026-01-15 10:13:55.000,BTCUSDT,42169.98,42176.84,42164.32,42170.58,1.0000
2026-01-15 10:13:56.000,BTCUSDT,42169.75,42172.71,42169.19,42170.05,3.3000
2026-01-15 10:13:57.000,BTCUSDT,42170.81,42175.07,42168.55,42169.51,5.6000
2026-01-15 10:13:58.000,BTCUSDT,42170.58,42177.44,42167.92,42168.98,7.9000
2026-01-15 10:13:59.000,BTCUSDT,42171.64,42173.55,42167.28,42173.54,10.2000
2026-01-15 10:14:00.000,BTCUSDT,42171.41,42175.67,42166.65,42173.01,2.5000
2026-01-15 10:14:01.000,BTCUSDT,42172.48,42178.04,42166.02,42172.48,4.8000
2026-01-15 10:14:02.000,BTCUSDT,42172.25,42173.91,42170.89,42171.95,7.1000
2026-01-15 10:14:03.000,BTCUSDT,42173.32,42176.28,42170.26,42171.42,9.4000
2026-01-15 10:14:04.000,BTCUSDT,42173.10,42178.66,42169.64,42170.90,1.7000
2026-01-15 10:14:05.000,BTCUSDT,42172.87,42175.48,42169.01,42175.47,4.0000
2026-01-15 10:14:06.000,BTCUSDT,42173.94,42176.90,42168.38,42174.94,6.3000
2026-01-15 10:14:07.000,BTCUSDT,42173.72,42179.28,42173.26,42174.42,8.6000
2026-01-15 10:14:08.000,BTCUSDT,42174.79,42181.65,42172.63,42173.89,0.9000
2026-01-15 10:14:09.000,BTCUSDT,42174.57,42177.53,42172.01,42173.37,3.2000
2026-01-15 10:14:10.000,BTCUSDT,42175.65,42179.91,42171.39,42172.85,5.5000
2026-01-15 10:14:11.000,BTCUSDT,42175.43,42182.29,42170.77,42177.43,7.8000
2026-01-15 10:14:12.000,BTCUSDT,42176.51,42178.17,42170.15,42176.91,10.1000
2026-01-15 10:14:13.000,BTCUSDT,42176.29,42180.55,42175.03,42176.39,2.4000
2026-01-15 10:14:14.000,BTCUSDT,42177.37,42182.93,42174.41,42175.87,4.7000
2026-01-15 10:14:15.000,BTCUSDT,42177.15,42178.81,42173.79,42175.35,7.0000
2026-01-15 10:14:16.000,BTCUSDT,42178.23,42181.19,42173.17,42179.93,9.3000
2026-01-15 10:14:17.000,BTCUSDT,42178.01,42183.57,42172.55,42179.41,1.6000
2026-01-15 10:14:18.000,BTCUSDT,42177.80,42179.46,42177.44,42178.90,3.9000
2026-01-15 10:14:19.000,BTCUSDT,42178.88,42181.84,42176.82,42178.38,6.2000
2026-01-15 10:14:20.000,BTCUSDT,42178.67,42184.23,42176.21,42177.87,8.5000
2026-01-15 10:14:21.000,BTCUSDT,42179.75,42186.61,42175.59,42177.35,0.8000
2026-01-15 10:14:22.000,BTCUSDT,42179.54,42182.50,42174.98,42181.94,3.1000
2026-01-15 10:14:23.000,BTCUSDT,42180.63,42184.89,42174.37,42181.43,5.4000
2026-01-15 10:14:24.000,BTCUSDT,42180.42,42187.28,42179.26,42180.92,7.7000
2026-01-15 10:14:25.000,BTCUSDT,42181.50,42183.16,42178.64,42180.40,10.0000
2026-01-15 10:14:26.000,BTCUSDT,42181.29,42185.55,42178.03,42179.89,2.3000
2026-01-15 10:14:27.000,BTCUSDT,42182.38,42187.94,42177.42,42179.38,4.6000
2026-01-15 10:14:28.000,BTCUSDT,42182.17,42183.98,42176.81,42183.97,6.9000
2026-01-15 10:14:29.000,BTCUSDT,42183.26,42186.22,42181.70,42183.46,9.2000
2026-01-15 10:14:30.000,BTCUSDT,42183.05,42188.61,42181.09,42182.95,1.5000
2026-01-15 10:14:31.000,BTCUSDT,42182.85,42184.51,42180.49,42182.45,3.8000
2026-01-15 10:14:32.000,BTCUSDT,42183.94,42186.90,42179.88,42181.94,6.1000
2026-01-15 10:14:33.000,BTCUSDT,42183.73,42189.29,42179.27,42186.53,8.4000
2026-01-15 10:14:34.000,BTCUSDT,42184.82,42191.68,42178.66,42186.02,0.7000
2026-01-15 10:14:35.000,BTCUSDT,42184.62,42187.58,42183.56,42185.52,3.0000
2026-01-15 10:14:36.000,BTCUSDT,42185.71,42189.97,42182.95,42185.01,5.3000
2026-01-15 10:14:37.000,BTCUSDT,42185.51,42192.37,42182.35,42184.51,7.6000
2026-01-15 10:14:38.000,BTCUSDT,42186.60,42188.26,42181.74,42184.00,9.9000
2026-01-15 10:14:39.000,BTCUSDT,42186.40,42190.66,42181.14,42188.60,2.2000
2026-01-15 10:14:40.000,BTCUSDT,42187.49,42193.05,42186.03,42188.09,4.5000
2026-01-15 10:14:41.000,BTCUSDT,42187.29,42188.95,42185.43,42187.59,6.8000
2026-01-15 10:14:42.000,BTCUSDT,42188.38,42191.34,42184.82,42187.08,9.1000
2026-01-15 10:14:43.000,BTCUSDT,42188.18,42193.74,42184.22,42186.58,1.4000
2026-01-15 10:14:44.000,BTCUSDT,42187.98,42189.64,42183.62,42186.08,3.7000
2026-01-15 10:14:45.000,BTCUSDT,42189.07,42192.03,42183.01,42190.67,6.0000
2026-01-15 10:14:46.000,BTCUSDT,42188.87,42194.43,42187.91,42190.17,8.3000
2026-01-15 10:14:47.000,BTCUSDT,42189.97,42196.83,42187.31,42189.67,0.6000
2026-01-15 10:14:48.000,BTCUSDT,42189.77,42192.73,42186.71,42189.17,2.9000
2026-01-15 10:14:49.000,BTCUSDT,42190.86,42195.12,42186.10,42188.66,5.2000
2026-01-15 10:14:50.000,BTCUSDT,42190.66,42197.52,42185.50,42193.26,7.5000
2026-01-15 10:14:51.000,BTCUSDT,42191.76,42193.42,42190.40,42192.76,9.8000
2026-01-15 10:14:52.000,BTCUSDT,42191.56,42195.82,42189.80,42192.26,2.1000
2026-01-15 10:14:53.000,BTCUSDT,42192.66,42198.22,42189.20,42191.76,4.4000
2026-01-15 10:14:54.000,BTCUSDT,42192.46,42194.12,42188.60,42191.26,6.7000
2026-01-15 10:14:55.000,BTCUSDT,42193.56,42196.52,42188.00,42190.76,9.0000
2026-01-15 10:14:56.000,BTCUSDT,42193.35,42198.91,42187.39,42195.35,1.3000
2026-01-15 10:14:57.000,BTCUSDT,42193.15,42194.86,42192.29,42194.85,3.6000
2026-01-15 10:14:58.000,BTCUSDT,42194.25,42197.21,42191.69,42194.35,5.9000
2026-01-15 10:14:59.000,BTCUSDT,42194.05,42199.61,42191.09,42193.85,8.2000
2026-01-15 10:15:00.000,BTCUSDT,42195.15,42202.01,42190.49,42193.35,0.5000
2026-01-15 10:15:01.000,BTCUSDT,42194.95,42197.91,42189.89,42192.85,2.8000
2026-01-15 10:15:02.000,BTCUSDT,42196.05,42200.31,42194.79,42197.45,5.1000
2026-01-15 10:15:03.000,BTCUSDT,42195.85,42202.71,42194.19,42196.95,7.4000
2026-01-15 10:15:04.000,BTCUSDT,42196.95,42198.61,42193.59,42196.45,9.7000
2026-01-15 10:15:05.000,BTCUSDT,42196.74,42201.00,42192.98,42195.94,2.0000
2026-01-15 10:15:06.000,BTCUSDT,42197.84,42203.40,42192.38,42195.44,4.3000
2026-01-15 10:15:07.000,BTCUSDT,42197.64,42200.05,42191.78,42200.04,6.6000
2026-01-15 10:15:08.000,BTCUSDT,42198.74,42201.70,42196.68,42199.54,8.9000
2026-01-15 10:15:09.000,BTCUSDT,42198.54,42204.10,42196.08,42199.04,1.2000
2026-01-15 10:15:10.000,BTCUSDT,42198.34,42200.00,42195.48,42198.54,3.5000
2026-01-15 10:15:11.000,BTCUSDT,42199.44,42202.40,42194.88,42198.04,5.8000
2026-01-15 10:15:12.000,BTCUSDT,42199.23,42204.79,42194.27,42197.53,8.1000
2026-01-15 10:15:13.000,BTCUSDT,42200.33,42207.19,42199.17,42202.13,10.4000
2026-01-15 10:15:14.000,BTCUSDT,42200.13,42203.09,42198.57,42201.63,2.7000
2026-01-15 10:15:15.000,BTCUSDT,42201.23,42205.49,42197.97,42201.13,5.0000
2026-01-15 10:15:16.000,BTCUSDT,42201.02,42207.88,42197.36,42200.62,7.3000
2026-01-15 10:15:17.000,BTCUSDT,42202.12,42203.78,42196.76,42200.12,9.6000
2026-01-15 10:15:18.000,BTCUSDT,42201.92,42206.18,42196.16,42199.62,1.9000
2026-01-15 10:15:19.000,BTCUSDT,42203.01,42208.57,42201.05,42204.21,4.2000
2026-01-15 10:15:20.000,BTCUSDT,42202.81,42204.47,42200.45,42203.71,6.5000
2026-01-15 10:15:21.000,BTCUSDT,42203.90,42206.86,42199.84,42203.20,8.8000
2026-01-15 10:15:22.000,BTCUSDT,42203.70,42209.26,42199.24,42202.70,1.1000
2026-01-15 10:15:23.000,BTCUSDT,42203.49,42205.15,42198.63,42202.19,3.4000
2026-01-15 10:15:24.000,BTCUSDT,42204.59,42207.55,42203.53,42206.79,5.7000
2026-01-15 10:15:25.000,BTCUSDT,42204.38,42209.94,42202.92,42206.28,8.0000
2026-01-15 10:15:26.000,BTCUSDT,42205.48,42212.34,42202.32,42205.78,10.3000
2026-01-15 10:15:27.000,BTCUSDT,42205.27,42208.23,42201.71,42205.27,2.6000
2026-01-15 10:15:28.000,BTCUSDT,42206.36,42210.62,42201.10,42204.76,4.9000
2026-01-15 10:15:29.000,BTCUSDT,42206.15,42213.01,42200.49,42204.25,7.2000
2026-01-15 10:15:30.000,BTCUSDT,42207.25,42208.91,42205.39,42208.85,9.5000
2026-01-15 10:15:31.000,BTCUSDT,42207.04,42211.30,42204.78,42208.34,1.8000
2026-01-15 10:15:32.000,BTCUSDT,42208.13,42213.69,42204.17,42207.83,4.1000
2026-01-15 10:15:33.000,BTCUSDT,42207.92,42209.58,42203.56,42207.32,6.4000
2026-01-15 10:15:34.000,BTCUSDT,42209.01,42211.97,42202.95,42206.81,8.7000
2026-01-15 10:15:35.000,BTCUSDT,42208.80,42214.36,42206.29,42206.30,1.0000
2026-01-15 10:15:36.000,BTCUSDT,42208.58,42210.89,42207.22,42210.88,3.3000
2026-01-15 10:15:37.000,BTCUSDT,42209.67,42212.63,42206.61,42210.37,5.6000
2026-01-15 10:15:38.000,BTCUSDT,42209.46,42215.02,42206.00,42209.86,7.9000
2026-01-15 10:15:39.000,BTCUSDT,42210.55,42217.41,42205.39,42209.35,10.2000
2026-01-15 10:15:40.000,BTCUSDT,42210.33,42213.29,42204.77,42208.83,2.5000
2026-01-15 10:15:41.000,BTCUSDT,42211.42,42215.68,42209.66,42213.42,4.8000
2026-01-15 10:15:42.000,BTCUSDT,42211.20,42218.06,42209.04,42212.90,7.1000
2026-01-15 10:15:43.000,BTCUSDT,42212.29,42213.95,42208.43,42212.39,9.4000
2026-01-15 10:15:44.000,BTCUSDT,42212.07,42216.33,42207.81,42211.87,1.7000
2026-01-15 10:15:45.000,BTCUSDT,42213.15,42218.71,42207.19,42211.35,4.0000
2026-01-15 10:15:46.000,BTCUSDT,42212.93,42214.59,42210.82,42210.83,6.3000
2026-01-15 10:15:47.000,BTCUSDT,42214.01,42216.97,42211.45,42215.41,8.6000
2026-01-15 10:15:48.000,BTCUSDT,42213.79,42219.35,42210.83,42214.89,0.9000
2026-01-15 10:15:49.000,BTCUSDT,42213.57,42215.23,42210.21,42214.37,3.2000
2026-01-15 10:15:50.000,BTCUSDT,42214.65,42217.61,42209.59,42213.85,5.5000
2026-01-15 10:15:51.000,BTCUSDT,42214.43,42219.99,42208.97,42213.33,7.8000
2026-01-15 10:15:52.000,BTCUSDT,42215.51,42222.37,42212.80,42212.81,10.1000
2026-01-15 10:15:53.000,BTCUSDT,42215.28,42218.24,42213.22,42217.38,2.4000
2026-01-15 10:15:54.000,BTCUSDT,42216.36,42220.62,42212.60,42216.86,4.7000
2026-01-15 10:15:55.000,BTCUSDT,42216.13,42222.99,42211.97,42216.33,7.0000
2026-01-15 10:15:56.000,BTCUSDT,42217.20,42218.86,42211.34,42215.80,9.3000
2026-01-15 10:15:57.000,BTCUSDT,42216.98,42221.24,42215.27,42215.28,1.6000
2026-01-15 10:15:58.000,BTCUSDT,42218.05,42223.61,42215.59,42219.85,3.9000
2026-01-15 10:15:59.000,BTCUSDT,42217.82,42219.48,42214.96,42219.32,6.2000
2026-01-15 10:16:00.000,BTCUSDT,42218.89,42221.85,42214.33,42218.79,8.5000
